player,runs,balls,dismissed,opponent,date,venue,type
SS Iyer,1,1,,West Indies,2022-08-07,"Central Broward Regional Park Stadium Turf Ground, Lauderhill",batting
DJ Hooda,1,1,,West Indies,2022-08-07,"Central Broward Regional Park Stadium Turf Ground, Lauderhill",batting
SS Iyer,1,1,,West Indies,2022-08-07,"Central Broward Regional Park Stadium Turf Ground, Lauderhill",batting
DJ Hooda,0,1,,West Indies,2022-08-07,"Central Broward Regional Park Stadium Turf Ground, Lauderhill",batting
DJ Hooda,1,1,,West Indies,2022-08-07,"Central Broward Regional Park Stadium Turf Ground, Lauderhill",batting
SS Iyer,0,1,,West Indies,2022-08-07,"Central Broward Regional Park Stadium Turf Ground, Lauderhill",batting
SS Iyer,4,1,,West Indies,2022-08-07,"Central Broward Regional Park Stadium Turf Ground, Lauderhill",batting
DJ Hooda,4,1,,West Indies,2022-08-07,"Central Broward Regional Park Stadium Turf Ground, Lauderhill",batting
DJ Hooda,6,1,,West Indies,2022-08-07,"Central Broward Regional Park Stadium Turf Ground, Lauderhill",batting
DJ Hooda,1,1,,West Indies,2022-08-07,"Central Broward Regional Park Stadium Turf Ground, Lauderhill",batting
SS Iyer,4,1,,West Indies,2022-08-07,"Central Broward Regional Park Stadium Turf Ground, Lauderhill",batting
SS Iyer,1,1,,West Indies,2022-08-07,"Central Broward Regional Park Stadium Turf Ground, Lauderhill",batting
DJ Hooda,1,1,,West Indies,2022-08-07,"Central Broward Regional Park Stadium Turf Ground, Lauderhill",batting
DJ Hooda,1,1,,West Indies,2022-08-07,"Central Broward Regional Park Stadium Turf Ground, Lauderhill",batting
SS Iyer,0,1,,West Indies,2022-08-07,"Central Broward Regional Park Stadium Turf Ground, Lauderhill",batting
SS Iyer,1,1,,West Indies,2022-08-07,"Central Broward Regional Park Stadium Turf Ground, Lauderhill",batting
DJ Hooda,0,1,DJ Hooda,West Indies,2022-08-07,"Central Broward Regional Park Stadium Turf Ground, Lauderhill",batting
SV Samson,1,1,,West Indies,2022-08-07,"Central Broward Regional Park Stadium Turf Ground, Lauderhill",batting
SS Iyer,1,1,,West Indies,2022-08-07,"Central Broward Regional Park Stadium Turf Ground, Lauderhill",batting
SS Iyer,4,1,,West Indies,2022-08-07,"Central Broward Regional Park Stadium Turf Ground, Lauderhill",batting
SS Iyer,0,1,,West Indies,2022-08-07,"Central Broward Regional Park Stadium Turf Ground, Lauderhill",batting
SS Iyer,1,1,,West Indies,2022-08-07,"Central Broward Regional Park Stadium Turf Ground, Lauderhill",batting
SV Samson,1,1,,West Indies,2022-08-07,"Central Broward Regional Park Stadium Turf Ground, Lauderhill",batting
SS Iyer,0,1,,West Indies,2022-08-07,"Central Broward Regional Park Stadium Turf Ground, Lauderhill",batting
SS Iyer,0,1,SS Iyer,West Indies,2022-08-07,"Central Broward Regional Park Stadium Turf Ground, Lauderhill",batting
SV Samson,0,1,,West Indies,2022-08-07,"Central Broward Regional Park Stadium Turf Ground, Lauderhill",batting
SV Samson,1,1,,West Indies,2022-08-07,"Central Broward Regional Park Stadium Turf Ground, Lauderhill",batting
HH Pandya,4,1,,West Indies,2022-08-07,"Central Broward Regional Park Stadium Turf Ground, Lauderhill",batting
HH Pandya,1,1,,West Indies,2022-08-07,"Central Broward Regional Park Stadium Turf Ground, Lauderhill",batting
SV Samson,4,1,,West Indies,2022-08-07,"Central Broward Regional Park Stadium Turf Ground, Lauderhill",batting
SV Samson,1,1,,West Indies,2022-08-07,"Central Broward Regional Park Stadium Turf Ground, Lauderhill",batting
SV Samson,1,1,,West Indies,2022-08-07,"Central Broward Regional Park Stadium Turf Ground, Lauderhill",batting
HH Pandya,0,1,,West Indies,2022-08-07,"Central Broward Regional Park Stadium Turf Ground, Lauderhill",batting
HH Pandya,1,1,,West Indies,2022-08-07,"Central Broward Regional Park Stadium Turf Ground, Lauderhill",batting
SV Samson,0,1,,West Indies,2022-08-07,"Central Broward Regional Park Stadium Turf Ground, Lauderhill",batting
SV Samson,4,1,,West Indies,2022-08-07,"Central Broward Regional Park Stadium Turf Ground, Lauderhill",batting
SV Samson,2,1,,West Indies,2022-08-07,"Central Broward Regional Park Stadium Turf Ground, Lauderhill",batting
HH Pandya,1,1,,West Indies,2022-08-07,"Central Broward Regional Park Stadium Turf Ground, Lauderhill",batting
SV Samson,0,1,SV Samson,West Indies,2022-08-07,"Central Broward Regional Park Stadium Turf Ground, Lauderhill",batting
KD Karthik,1,1,,West Indies,2022-08-07,"Central Broward Regional Park Stadium Turf Ground, Lauderhill",batting
HH Pandya,0,1,,West Indies,2022-08-07,"Central Broward Regional Park Stadium Turf Ground, Lauderhill",batting
HH Pandya,0,1,,West Indies,2022-08-07,"Central Broward Regional Park Stadium Turf Ground, Lauderhill",batting
HH Pandya,1,1,,West Indies,2022-08-07,"Central Broward Regional Park Stadium Turf Ground, Lauderhill",batting
KD Karthik,1,1,,West Indies,2022-08-07,"Central Broward Regional Park Stadium Turf Ground, Lauderhill",batting
KD Karthik,4,1,,West Indies,2022-08-07,"Central Broward Regional Park Stadium Turf Ground, Lauderhill",batting
KD Karthik,0,1,,West Indies,2022-08-07,"Central Broward Regional Park Stadium Turf Ground, Lauderhill",batting
KD Karthik,4,1,,West Indies,2022-08-07,"Central Broward Regional Park Stadium Turf Ground, Lauderhill",batting
KD Karthik,2,1,,West Indies,2022-08-07,"Central Broward Regional Park Stadium Turf Ground, Lauderhill",batting
KD Karthik,0,1,,West Indies,2022-08-07,"Central Broward Regional Park Stadium Turf Ground, Lauderhill",batting
KD Karthik,0,1,,West Indies,2022-08-07,"Central Broward Regional Park Stadium Turf Ground, Lauderhill",batting
HH Pandya,1,1,,West Indies,2022-08-07,"Central Broward Regional Park Stadium Turf Ground, Lauderhill",batting
KD Karthik,0,1,,West Indies,2022-08-07,"Central Broward Regional Park Stadium Turf Ground, Lauderhill",batting
KD Karthik,0,1,KD Karthik,West Indies,2022-08-07,"Central Broward Regional Park Stadium Turf Ground, Lauderhill",batting
AR Patel,1,1,,West Indies,2022-08-07,"Central Broward Regional Park Stadium Turf Ground, Lauderhill",batting
HH Pandya,1,1,,West Indies,2022-08-07,"Central Broward Regional Park Stadium Turf Ground, Lauderhill",batting
AR Patel,1,1,,West Indies,2022-08-07,"Central Broward Regional Park Stadium Turf Ground, Lauderhill",batting
HH Pandya,1,1,,West Indies,2022-08-07,"Central Broward Regional Park Stadium Turf Ground, Lauderhill",batting
HH Pandya,0,1,,West Indies,2022-08-07,"Central Broward Regional Park Stadium Turf Ground, Lauderhill",batting
HH Pandya,0,1,,West Indies,2022-08-07,"Central Broward Regional Park Stadium Turf Ground, Lauderhill",batting
HH Pandya,6,1,,West Indies,2022-08-07,"Central Broward Regional Park Stadium Turf Ground, Lauderhill",batting
HH Pandya,4,1,,West Indies,2022-08-07,"Central Broward Regional Park Stadium Turf Ground, Lauderhill",batting
HH Pandya,6,1,,West Indies,2022-08-07,"Central Broward Regional Park Stadium Turf Ground, Lauderhill",batting
HH Pandya,1,1,,West Indies,2022-08-07,"Central Broward Regional Park Stadium Turf Ground, Lauderhill",batting
AR Patel,1,1,,West Indies,2022-08-07,"Central Broward Regional Park Stadium Turf Ground, Lauderhill",batting
AR Patel,0,1,HH Pandya,West Indies,2022-08-07,"Central Broward Regional Park Stadium Turf Ground, Lauderhill",batting
AR Patel,6,1,,West Indies,2022-08-07,"Central Broward Regional Park Stadium Turf Ground, Lauderhill",batting
AR Patel,0,1,,West Indies,2022-08-07,"Central Broward Regional Park Stadium Turf Ground, Lauderhill",batting
AR Patel,0,1,AR Patel,West Indies,2022-08-07,"Central Broward Regional Park Stadium Turf Ground, Lauderhill",batting
Avesh Khan,0,1,,West Indies,2022-08-07,"Central Broward Regional Park Stadium Turf Ground, Lauderhill",batting
Avesh Khan,1,1,,West Indies,2022-08-07,"Central Broward Regional Park Stadium Turf Ground, Lauderhill",batting
YBK Jaiswal,0,1,,West Indies,2023-08-13,"Central Broward Regional Park Stadium Turf Ground, Lauderhill",batting
YBK Jaiswal,4,1,,West Indies,2023-08-13,"Central Broward Regional Park Stadium Turf Ground, Lauderhill",batting
YBK Jaiswal,1,1,,West Indies,2023-08-13,"Central Broward Regional Park Stadium Turf Ground, Lauderhill",batting
Shubman Gill,1,1,,West Indies,2023-08-13,"Central Broward Regional Park Stadium Turf Ground, Lauderhill",batting
YBK Jaiswal,0,1,YBK Jaiswal,West Indies,2023-08-13,"Central Broward Regional Park Stadium Turf Ground, Lauderhill",batting
SA Yadav,0,1,,West Indies,2023-08-13,"Central Broward Regional Park Stadium Turf Ground, Lauderhill",batting
Shubman Gill,1,1,,West Indies,2023-08-13,"Central Broward Regional Park Stadium Turf Ground, Lauderhill",batting
SA Yadav,1,1,,West Indies,2023-08-13,"Central Broward Regional Park Stadium Turf Ground, Lauderhill",batting
Shubman Gill,1,1,,West Indies,2023-08-13,"Central Broward Regional Park Stadium Turf Ground, Lauderhill",batting
SA Yadav,1,1,,West Indies,2023-08-13,"Central Broward Regional Park Stadium Turf Ground, Lauderhill",batting
Shubman Gill,0,1,,West Indies,2023-08-13,"Central Broward Regional Park Stadium Turf Ground, Lauderhill",batting
Shubman Gill,0,1,,West Indies,2023-08-13,"Central Broward Regional Park Stadium Turf Ground, Lauderhill",batting
SA Yadav,1,1,,West Indies,2023-08-13,"Central Broward Regional Park Stadium Turf Ground, Lauderhill",batting
Shubman Gill,2,1,,West Indies,2023-08-13,"Central Broward Regional Park Stadium Turf Ground, Lauderhill",batting
Shubman Gill,4,1,,West Indies,2023-08-13,"Central Broward Regional Park Stadium Turf Ground, Lauderhill",batting
Shubman Gill,0,1,,West Indies,2023-08-13,"Central Broward Regional Park Stadium Turf Ground, Lauderhill",batting
Shubman Gill,0,1,Shubman Gill,West Indies,2023-08-13,"Central Broward Regional Park Stadium Turf Ground, Lauderhill",batting
Tilak Varma,0,1,,West Indies,2023-08-13,"Central Broward Regional Park Stadium Turf Ground, Lauderhill",batting
SA Yadav,0,1,,West Indies,2023-08-13,"Central Broward Regional Park Stadium Turf Ground, Lauderhill",batting
SA Yadav,0,1,,West Indies,2023-08-13,"Central Broward Regional Park Stadium Turf Ground, Lauderhill",batting
SA Yadav,0,1,,West Indies,2023-08-13,"Central Broward Regional Park Stadium Turf Ground, Lauderhill",batting
SA Yadav,4,1,,West Indies,2023-08-13,"Central Broward Regional Park Stadium Turf Ground, Lauderhill",batting
SA Yadav,0,1,,West Indies,2023-08-13,"Central Broward Regional Park Stadium Turf Ground, Lauderhill",batting
SA Yadav,0,1,,West Indies,2023-08-13,"Central Broward Regional Park Stadium Turf Ground, Lauderhill",batting
SA Yadav,0,1,,West Indies,2023-08-13,"Central Broward Regional Park Stadium Turf Ground, Lauderhill",batting
SA Yadav,1,1,,West Indies,2023-08-13,"Central Broward Regional Park Stadium Turf Ground, Lauderhill",batting
SA Yadav,0,1,,West Indies,2023-08-13,"Central Broward Regional Park Stadium Turf Ground, Lauderhill",batting
SA Yadav,1,1,,West Indies,2023-08-13,"Central Broward Regional Park Stadium Turf Ground, Lauderhill",batting
Tilak Varma,0,1,,West Indies,2023-08-13,"Central Broward Regional Park Stadium Turf Ground, Lauderhill",batting
Tilak Varma,0,1,,West Indies,2023-08-13,"Central Broward Regional Park Stadium Turf Ground, Lauderhill",batting
Tilak Varma,1,1,,West Indies,2023-08-13,"Central Broward Regional Park Stadium Turf Ground, Lauderhill",batting
SA Yadav,6,1,,West Indies,2023-08-13,"Central Broward Regional Park Stadium Turf Ground, Lauderhill",batting
Tilak Varma,0,1,,West Indies,2023-08-13,"Central Broward Regional Park Stadium Turf Ground, Lauderhill",batting
Tilak Varma,4,1,,West Indies,2023-08-13,"Central Broward Regional Park Stadium Turf Ground, Lauderhill",batting
Tilak Varma,6,1,,West Indies,2023-08-13,"Central Broward Regional Park Stadium Turf Ground, Lauderhill",batting
Tilak Varma,4,1,,West Indies,2023-08-13,"Central Broward Regional Park Stadium Turf Ground, Lauderhill",batting
Tilak Varma,4,1,,West Indies,2023-08-13,"Central Broward Regional Park Stadium Turf Ground, Lauderhill",batting
Tilak Varma,1,1,,West Indies,2023-08-13,"Central Broward Regional Park Stadium Turf Ground, Lauderhill",batting
Tilak Varma,0,1,,West Indies,2023-08-13,"Central Broward Regional Park Stadium Turf Ground, Lauderhill",batting
Tilak Varma,1,1,,West Indies,2023-08-13,"Central Broward Regional Park Stadium Turf Ground, Lauderhill",batting
SA Yadav,0,1,,West Indies,2023-08-13,"Central Broward Regional Park Stadium Turf Ground, Lauderhill",batting
SA Yadav,1,1,,West Indies,2023-08-13,"Central Broward Regional Park Stadium Turf Ground, Lauderhill",batting
Tilak Varma,0,1,,West Indies,2023-08-13,"Central Broward Regional Park Stadium Turf Ground, Lauderhill",batting
Tilak Varma,6,1,,West Indies,2023-08-13,"Central Broward Regional Park Stadium Turf Ground, Lauderhill",batting
Tilak Varma,0,1,,West Indies,2023-08-13,"Central Broward Regional Park Stadium Turf Ground, Lauderhill",batting
SA Yadav,4,1,,West Indies,2023-08-13,"Central Broward Regional Park Stadium Turf Ground, Lauderhill",batting
SA Yadav,1,1,,West Indies,2023-08-13,"Central Broward Regional Park Stadium Turf Ground, Lauderhill",batting
Tilak Varma,0,1,,West Indies,2023-08-13,"Central Broward Regional Park Stadium Turf Ground, Lauderhill",batting
Tilak Varma,0,1,,West Indies,2023-08-13,"Central Broward Regional Park Stadium Turf Ground, Lauderhill",batting
Tilak Varma,0,1,,West Indies,2023-08-13,"Central Broward Regional Park Stadium Turf Ground, Lauderhill",batting
Tilak Varma,0,1,Tilak Varma,West Indies,2023-08-13,"Central Broward Regional Park Stadium Turf Ground, Lauderhill",batting
SV Samson,1,1,,West Indies,2023-08-13,"Central Broward Regional Park Stadium Turf Ground, Lauderhill",batting
SV Samson,1,1,,West Indies,2023-08-13,"Central Broward Regional Park Stadium Turf Ground, Lauderhill",batting
SA Yadav,4,1,,West Indies,2023-08-13,"Central Broward Regional Park Stadium Turf Ground, Lauderhill",batting
SA Yadav,0,1,,West Indies,2023-08-13,"Central Broward Regional Park Stadium Turf Ground, Lauderhill",batting
SA Yadav,1,1,,West Indies,2023-08-13,"Central Broward Regional Park Stadium Turf Ground, Lauderhill",batting
SV Samson,4,1,,West Indies,2023-08-13,"Central Broward Regional Park Stadium Turf Ground, Lauderhill",batting
SV Samson,1,1,,West Indies,2023-08-13,"Central Broward Regional Park Stadium Turf Ground, Lauderhill",batting
SV Samson,0,1,,West Indies,2023-08-13,"Central Broward Regional Park Stadium Turf Ground, Lauderhill",batting
SV Samson,4,1,,West Indies,2023-08-13,"Central Broward Regional Park Stadium Turf Ground, Lauderhill",batting
SV Samson,1,1,,West Indies,2023-08-13,"Central Broward Regional Park Stadium Turf Ground, Lauderhill",batting
SA Yadav,1,1,,West Indies,2023-08-13,"Central Broward Regional Park Stadium Turf Ground, Lauderhill",batting
SV Samson,1,1,,West Indies,2023-08-13,"Central Broward Regional Park Stadium Turf Ground, Lauderhill",batting
SA Yadav,1,1,,West Indies,2023-08-13,"Central Broward Regional Park Stadium Turf Ground, Lauderhill",batting
SA Yadav,1,1,,West Indies,2023-08-13,"Central Broward Regional Park Stadium Turf Ground, Lauderhill",batting
SV Samson,0,1,SV Samson,West Indies,2023-08-13,"Central Broward Regional Park Stadium Turf Ground, Lauderhill",batting
HH Pandya,0,1,,West Indies,2023-08-13,"Central Broward Regional Park Stadium Turf Ground, Lauderhill",batting
HH Pandya,1,1,,West Indies,2023-08-13,"Central Broward Regional Park Stadium Turf Ground, Lauderhill",batting
SA Yadav,0,1,,West Indies,2023-08-13,"Central Broward Regional Park Stadium Turf Ground, Lauderhill",batting
SA Yadav,1,1,,West Indies,2023-08-13,"Central Broward Regional Park Stadium Turf Ground, Lauderhill",batting
SA Yadav,1,1,,West Indies,2023-08-13,"Central Broward Regional Park Stadium Turf Ground, Lauderhill",batting
HH Pandya,1,1,,West Indies,2023-08-13,"Central Broward Regional Park Stadium Turf Ground, Lauderhill",batting
SA Yadav,1,1,,West Indies,2023-08-13,"Central Broward Regional Park Stadium Turf Ground, Lauderhill",batting
HH Pandya,0,1,,West Indies,2023-08-13,"Central Broward Regional Park Stadium Turf Ground, Lauderhill",batting
HH Pandya,1,1,,West Indies,2023-08-13,"Central Broward Regional Park Stadium Turf Ground, Lauderhill",batting
SA Yadav,1,1,,West Indies,2023-08-13,"Central Broward Regional Park Stadium Turf Ground, Lauderhill",batting
SA Yadav,1,1,,West Indies,2023-08-13,"Central Broward Regional Park Stadium Turf Ground, Lauderhill",batting
HH Pandya,1,1,,West Indies,2023-08-13,"Central Broward Regional Park Stadium Turf Ground, Lauderhill",batting
SA Yadav,1,1,,West Indies,2023-08-13,"Central Broward Regional Park Stadium Turf Ground, Lauderhill",batting
HH Pandya,0,1,,West Indies,2023-08-13,"Central Broward Regional Park Stadium Turf Ground, Lauderhill",batting
HH Pandya,0,1,,West Indies,2023-08-13,"Central Broward Regional Park Stadium Turf Ground, Lauderhill",batting
HH Pandya,0,1,,West Indies,2023-08-13,"Central Broward Regional Park Stadium Turf Ground, Lauderhill",batting
SA Yadav,1,1,,West Indies,2023-08-13,"Central Broward Regional Park Stadium Turf Ground, Lauderhill",batting
HH Pandya,1,1,,West Indies,2023-08-13,"Central Broward Regional Park Stadium Turf Ground, Lauderhill",batting
SA Yadav,1,1,,West Indies,2023-08-13,"Central Broward Regional Park Stadium Turf Ground, Lauderhill",batting
HH Pandya,0,1,,West Indies,2023-08-13,"Central Broward Regional Park Stadium Turf Ground, Lauderhill",batting
HH Pandya,1,1,,West Indies,2023-08-13,"Central Broward Regional Park Stadium Turf Ground, Lauderhill",batting
SA Yadav,1,1,,West Indies,2023-08-13,"Central Broward Regional Park Stadium Turf Ground, Lauderhill",batting
SA Yadav,6,1,,West Indies,2023-08-13,"Central Broward Regional Park Stadium Turf Ground, Lauderhill",batting
SA Yadav,1,1,,West Indies,2023-08-13,"Central Broward Regional Park Stadium Turf Ground, Lauderhill",batting
HH Pandya,1,1,,West Indies,2023-08-13,"Central Broward Regional Park Stadium Turf Ground, Lauderhill",batting
SA Yadav,0,1,,West Indies,2023-08-13,"Central Broward Regional Park Stadium Turf Ground, Lauderhill",batting
SA Yadav,0,1,,West Indies,2023-08-13,"Central Broward Regional Park Stadium Turf Ground, Lauderhill",batting
SA Yadav,0,1,,West Indies,2023-08-13,"Central Broward Regional Park Stadium Turf Ground, Lauderhill",batting
SA Yadav,1,1,,West Indies,2023-08-13,"Central Broward Regional Park Stadium Turf Ground, Lauderhill",batting
SA Yadav,6,1,,West Indies,2023-08-13,"Central Broward Regional Park Stadium Turf Ground, Lauderhill",batting
SA Yadav,1,1,,West Indies,2023-08-13,"Central Broward Regional Park Stadium Turf Ground, Lauderhill",batting
HH Pandya,0,1,,West Indies,2023-08-13,"Central Broward Regional Park Stadium Turf Ground, Lauderhill",batting
HH Pandya,0,1,,West Indies,2023-08-13,"Central Broward Regional Park Stadium Turf Ground, Lauderhill",batting
HH Pandya,0,1,,West Indies,2023-08-13,"Central Broward Regional Park Stadium Turf Ground, Lauderhill",batting
HH Pandya,1,1,,West Indies,2023-08-13,"Central Broward Regional Park Stadium Turf Ground, Lauderhill",batting
SA Yadav,2,1,,West Indies,2023-08-13,"Central Broward Regional Park Stadium Turf Ground, Lauderhill",batting
HH Pandya,0,1,,West Indies,2023-08-13,"Central Broward Regional Park Stadium Turf Ground, Lauderhill",batting
HH Pandya,6,1,,West Indies,2023-08-13,"Central Broward Regional Park Stadium Turf Ground, Lauderhill",batting
HH Pandya,0,1,HH Pandya,West Indies,2023-08-13,"Central Broward Regional Park Stadium Turf Ground, Lauderhill",batting
AR Patel,1,1,,West Indies,2023-08-13,"Central Broward Regional Park Stadium Turf Ground, Lauderhill",batting
SA Yadav,0,1,,West Indies,2023-08-13,"Central Broward Regional Park Stadium Turf Ground, Lauderhill",batting
SA Yadav,1,1,,West Indies,2023-08-13,"Central Broward Regional Park Stadium Turf Ground, Lauderhill",batting
AR Patel,1,1,,West Indies,2023-08-13,"Central Broward Regional Park Stadium Turf Ground, Lauderhill",batting
AR Patel,1,1,,West Indies,2023-08-13,"Central Broward Regional Park Stadium Turf Ground, Lauderhill",batting
SA Yadav,1,1,,West Indies,2023-08-13,"Central Broward Regional Park Stadium Turf Ground, Lauderhill",batting
AR Patel,1,1,,West Indies,2023-08-13,"Central Broward Regional Park Stadium Turf Ground, Lauderhill",batting
SA Yadav,4,1,,West Indies,2023-08-13,"Central Broward Regional Park Stadium Turf Ground, Lauderhill",batting
SA Yadav,0,1,SA Yadav,West Indies,2023-08-13,"Central Broward Regional Park Stadium Turf Ground, Lauderhill",batting
Arshdeep Singh,1,1,,West Indies,2023-08-13,"Central Broward Regional Park Stadium Turf Ground, Lauderhill",batting
Arshdeep Singh,1,1,,West Indies,2023-08-13,"Central Broward Regional Park Stadium Turf Ground, Lauderhill",batting
AR Patel,1,1,,West Indies,2023-08-13,"Central Broward Regional Park Stadium Turf Ground, Lauderhill",batting
Arshdeep Singh,6,1,,West Indies,2023-08-13,"Central Broward Regional Park Stadium Turf Ground, Lauderhill",batting
Arshdeep Singh,0,1,Arshdeep Singh,West Indies,2023-08-13,"Central Broward Regional Park Stadium Turf Ground, Lauderhill",batting
Kuldeep Yadav,0,1,Kuldeep Yadav,West Indies,2023-08-13,"Central Broward Regional Park Stadium Turf Ground, Lauderhill",batting
YS Chahal,0,1,,West Indies,2023-08-13,"Central Broward Regional Park Stadium Turf Ground, Lauderhill",batting
AR Patel,0,1,,West Indies,2023-08-13,"Central Broward Regional Park Stadium Turf Ground, Lauderhill",batting
